especie,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,motivo_conflito,precisa_revisao,motivos_revisao,validacao,diferenca_justificada
Bovino,Sulfametoxazol - Trissulfin® Injetável,Solução Injetável,mL,Frasco de 50 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfametoxazol - Vetsulfa,Pó Solúvel,g,Saco de 100 g,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Envelope"" x Bovino=""Saco de 100 g"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfametoxazol - Vetsulfa,Pó Solúvel,g,Saco de 100 g,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Envelope"" x Bovino=""Saco de 100 g"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfaquinoxalina - Neo Sulmetina SM,Solução Oral,mL,Frasco de 100 mL,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfaquinoxalina - Neo Sulmetina SM,Solução Oral,mL,Frasco de 100 mL,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Atropina 1%,Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Atropina 1%,Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Atropina 1%,Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Atropina 1%,Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Atropina 1%,Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Atropina 1%,Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Atropina Calbos®,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 20 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Atropina Calbos®,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 20 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Atropina Calbos®,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 20 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Atropina Calbos®,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 20 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Atropina Calbos®,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 20 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Atropina Calbos®,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 20 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Landic®,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Landic®,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Landic®,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Landic®,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Landic®,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Landic®,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,"Sulfato de Atropina - Soluto de Atropina 1,25%",Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,"Sulfato de Atropina - Soluto de Atropina 1,25%",Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,"Sulfato de Atropina - Soluto de Atropina 1,25%",Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,"Sulfato de Atropina - Soluto de Atropina 1,25%",Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,"Sulfato de Atropina - Soluto de Atropina 1,25%",Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,"Sulfato de Atropina - Soluto de Atropina 1,25%",Solução Injetável,mL,Frasco de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Sulfato de Atropina 1%,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Sulfato de Atropina 1%,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Sulfato de Atropina 1%,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Sulfato de Atropina 1%,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Sulfato de Atropina 1%,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Sulfato de Atropina 1%,Solução Injetável,mL,Frasco de 50 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Sulfato de Atropina UCB,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Sulfato de Atropina UCB,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato de Atropina - Sulfato de Atropina UCB,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Sulfato de Atropina UCB,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Sulfato de Atropina UCB,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato de Atropina - Sulfato de Atropina UCB,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Anticolinérgico,"SC, IM, IV","CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Bioclin Ss,Solução Oral,mL,Frasco de 1 L,False,Suplemento,Oral,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Oral"" x Bovino=""Pó"") | CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""kg"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Saco de 1 kg"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Apresentação líquida indicada para equinos.
Bovino,Sulfato Ferroso - Bioclin Ss,Pó,kg,Saco de 1 kg,False,Suplemento,Oral,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Oral"" x Bovino=""Pó"") | CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""kg"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Saco de 1 kg"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Apresentação em pó indicada para bovinos.
Equino,Sulfato Ferroso - Complexo Mineral Calbos,Pó,kg,Saco de 1 kg,False,Suplemento,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Pote"" x Bovino=""Saco de 1 kg"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Complexo Mineral Calbos,Pó,kg,Saco de 1 kg,False,Suplemento,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Pote"" x Bovino=""Saco de 1 kg"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Complexo Mineral Vetbras,Pó,kg,Saco de 1 kg,False,Suplemento,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Saco"" x Bovino=""Saco de 1 kg"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Complexo Mineral Vetbras,Pó,kg,Saco de 1 kg,False,Suplemento,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Saco"" x Bovino=""Saco de 1 kg"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Dexfer Reforçado,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Dexfer Reforçado,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Dexiron,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Dexiron,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Dosefer,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Dosefer,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Evolution Bezerros,Pasta Oral,g,Seringa de 34 g,False,Suplemento,Oral,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Pasta Oral"" x Bovino=""Pasta"") | CROSS_ESPECIE(apresentacao: Equino=""Seringa"" x Bovino=""Seringa de 34 g"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Evolution Bezerros,Pasta Oral,g,Seringa de 34 g,False,Suplemento,Oral,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Pasta Oral"" x Bovino=""Pasta"") | CROSS_ESPECIE(apresentacao: Equino=""Seringa"" x Bovino=""Seringa de 34 g"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Ferro Vetbras,Solução Oral,mL,Frasco de 100 mL,False,Suplemento,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Ferro Vetbras,Solução Oral,mL,Frasco de 100 mL,False,Suplemento,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 100 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Ferrodex,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Ferrodex,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Ferrofort®,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Ferrofort®,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Sulfato Ferroso - Ferroject® B12,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Sulfato Ferroso - Ferroject® B12,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola"" x Bovino=""Frasco de 50 mL"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
