especie,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,motivo_conflito
Equino,Quatermon 50 % - bombona 5 L,Solução Desinfetante,L,Bombona de 5 L,False,Desinfetante (Instalações),Ambiental,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Desinfetante"" x Bovino=""Solução Tópica"") | CROSS_ESPECIE(classificacao: Equino=""Desinfetante (Instalações)"" x Bovino=""Desinfetante"")"
Bovino,Quatermon 50 % - bombona 5 L,Solução Tópica,L,Bombona de 5 L,False,Desinfetante,Ambiental,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Desinfetante"" x Bovino=""Solução Tópica"") | CROSS_ESPECIE(classificacao: Equino=""Desinfetante (Instalações)"" x Bovino=""Desinfetante"")"
Equino,Quatermon 50 % - frasco 1 L,Solução Desinfetante,L,Frasco de 1 L,False,Desinfetante (Instalações),Ambiental,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Desinfetante"" x Bovino=""Solução Tópica"") | CROSS_ESPECIE(classificacao: Equino=""Desinfetante (Instalações)"" x Bovino=""Desinfetante"")"
Bovino,Quatermon 50 % - frasco 1 L,Solução Tópica,L,Frasco de 1 L,False,Desinfetante,Ambiental,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Desinfetante"" x Bovino=""Solução Tópica"") | CROSS_ESPECIE(classificacao: Equino=""Desinfetante (Instalações)"" x Bovino=""Desinfetante"")"
Equino,Quimotripsina - Mastenzin,Suspensão Intramamária,g,Seringa de 10 g,False,Antimicrobiano e Anti-inflamatório (Enzimático),Intramamária,"CROSS_ESPECIE(classificacao: Equino=""Antimicrobiano e Anti-inflamatório (Enzimático)"" x Bovino=""Antibacteriano e Enzimático"")"
Bovino,Quimotripsina - Mastenzin,Suspensão Intramamária,g,Seringa de 10 g,False,Antibacteriano e Enzimático,Intramamária,"CROSS_ESPECIE(classificacao: Equino=""Antimicrobiano e Anti-inflamatório (Enzimático)"" x Bovino=""Antibacteriano e Enzimático"")"
Equino,Rai-Vet Líquida - frasco 20 mL,Suspensão Injetável,mL,Frasco de 20 mL,False,Vacina contra a Raiva,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Rai-Vet Líquida - frasco 20 mL,Suspensão Injetável,mL,Frasco de 20 mL,False,Vacina contra a Raiva,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Rai-Vet Líquida - frasco 20 mL,Suspensão Injetável,mL,Frasco de 20 mL,False,Vacina contra a Raiva,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Rai-Vet Líquida - frasco 20 mL,Suspensão Injetável,mL,Frasco de 20 mL,False,Vacina contra a Raiva,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Rai-Vet Líquida - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Vacina,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Rai-Vet Líquida - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Vacina,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Rai-Vet Líquida - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Vacina,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Rai-Vet Líquida - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Vacina,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Rai-Vet Líquida - frasco 50 mL,Suspensão Injetável,mL,Frasco de 50 mL,False,Vacina contra a Raiva,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Rai-Vet Líquida - frasco 50 mL,Suspensão Injetável,mL,Frasco de 50 mL,False,Vacina contra a Raiva,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Rai-Vet Líquida - frasco 50 mL,Suspensão Injetável,mL,Frasco de 50 mL,False,Vacina contra a Raiva,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Rai-Vet Líquida - frasco 50 mL,Suspensão Injetável,mL,Frasco de 50 mL,False,Vacina contra a Raiva,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Rai-Vet Líquida - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Rai-Vet Líquida - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Rai-Vet Líquida - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Rai-Vet Líquida - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Raiva i – Herbívoros - seringa estéril 5 mL,Suspensão Injetável,mL,Seringa de 5 mL,False,Vacina contra a Raiva,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Raiva i – Herbívoros - seringa estéril 5 mL,Suspensão Injetável,mL,Seringa de 5 mL,False,Vacina contra a Raiva,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Raiva i – Herbívoros - seringa estéril 5 mL,Suspensão Injetável,mL,Seringa de 5 mL,False,Vacina contra a Raiva,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Raiva i – Herbívoros - seringa estéril 5 mL,Suspensão Injetável,mL,Seringa de 5 mL,False,Vacina contra a Raiva,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Raiva i – Herbívoros - seringa estéril 5 mL,Solução Injetável,mL,Seringa de 5 mL,False,Vacina,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Raiva i – Herbívoros - seringa estéril 5 mL,Solução Injetável,mL,Seringa de 5 mL,False,Vacina,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Raiva i – Herbívoros - seringa estéril 5 mL,Solução Injetável,mL,Seringa de 5 mL,False,Vacina,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Bovino,Raiva i – Herbívoros - seringa estéril 5 mL,Solução Injetável,mL,Seringa de 5 mL,False,Vacina,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina contra a Raiva"" x Bovino=""Vacina"")"
Equino,Raivacel Multi - frasco 50 mL,Suspensão Injetável,mL,Frasco de 50 mL,False,Vacina Poliovalente,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina Poliovalente"" x Bovino=""Vacina"")"
Equino,Raivacel Multi - frasco 50 mL,Suspensão Injetável,mL,Frasco de 50 mL,False,Vacina Poliovalente,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina Poliovalente"" x Bovino=""Vacina"")"
Equino,Raivacel Multi - frasco 50 mL,Suspensão Injetável,mL,Frasco de 50 mL,False,Vacina Poliovalente,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina Poliovalente"" x Bovino=""Vacina"")"
Equino,Raivacel Multi - frasco 50 mL,Suspensão Injetável,mL,Frasco de 50 mL,False,Vacina Poliovalente,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina Poliovalente"" x Bovino=""Vacina"")"
Bovino,Raivacel Multi - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina Poliovalente"" x Bovino=""Vacina"")"
Bovino,Raivacel Multi - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina Poliovalente"" x Bovino=""Vacina"")"
Bovino,Raivacel Multi - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina Poliovalente"" x Bovino=""Vacina"")"
Bovino,Raivacel Multi - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(classificacao: Equino=""Vacina Poliovalente"" x Bovino=""Vacina"")"
Equino,Retardoesteroide - frasco-ampola 50 mL,Suspensão Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Esteroidal,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"")"
Equino,Retardoesteroide - frasco-ampola 50 mL,Suspensão Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Esteroidal,Intra-articular,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"")"
Equino,Retardoesteroide - frasco-ampola 50 mL,Suspensão Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Esteroidal,Intrassinovial,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"")"
Bovino,Retardoesteroide - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Esteroidal,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"")"
Bovino,Retardoesteroide - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Esteroidal,Intra-articular,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"")"
Bovino,Retardoesteroide - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Esteroidal,Intrasinovial,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"")"
Equino,Reumasay Gel - bisnaga 80 g,Gel,g,Bisnaga de 80 g,False,Anti-inflamatório Tópico e Analgésico,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Anti-inflamatório Tópico e Analgésico"" x Bovino=""Anti-inflamatório Não Esteroidal (AINE)"")"
Bovino,Reumasay Gel - bisnaga 80 g,Gel,g,Bisnaga de 80 g,False,Anti-inflamatório Não Esteroidal (AINE),Tópica,"CROSS_ESPECIE(classificacao: Equino=""Anti-inflamatório Tópico e Analgésico"" x Bovino=""Anti-inflamatório Não Esteroidal (AINE)"")"
Equino,Reumatosol - frasco 100 mL,Solução Tópica,mL,Frasco de 100 mL,False,Anti-inflamatório Tópico e Analgésico,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Anti-inflamatório Tópico e Analgésico"" x Bovino=""Anti-inflamatório Não Esteroidal (AINE)"")"
Bovino,Reumatosol - frasco 100 mL,Solução Tópica,mL,Frasco de 100 mL,False,Anti-inflamatório Não Esteroidal (AINE),Tópica,"CROSS_ESPECIE(classificacao: Equino=""Anti-inflamatório Tópico e Analgésico"" x Bovino=""Anti-inflamatório Não Esteroidal (AINE)"")"
Equino,Reviplus - frasco-ampola 10 mL,Solução Injetável,mL,Frasco-ampola de 10 mL,False,Suplemento Reconstituinte Vitamínico Aminoácido,IM,"CROSS_ESPECIE(classificacao: Equino=""Suplemento Reconstituinte Vitamínico Aminoácido"" x Bovino=""Suplemento"")"
Bovino,Reviplus - frasco-ampola 10 mL,Solução Injetável,mL,Frasco-ampola de 10 mL,False,Suplemento,IM,"CROSS_ESPECIE(classificacao: Equino=""Suplemento Reconstituinte Vitamínico Aminoácido"" x Bovino=""Suplemento"")"
Equino,Reviplus - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Estimulante metabólico,IM,"CROSS_ESPECIE(classificacao: Equino=""Estimulante metabólico"" x Bovino=""Suplemento"")"
Bovino,Reviplus - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,"CROSS_ESPECIE(classificacao: Equino=""Estimulante metabólico"" x Bovino=""Suplemento"")"
Equino,Ruminol - frasco 100 mL,Emulsão Oral,mL,Frasco de 100 mL,False,Antitimpanítico,Oral,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Emulsão Oral"" x Bovino=""Solução Oral"") | CROSS_ESPECIE(classificacao: Equino=""Antitimpanítico"" x Bovino=""Gástrico"")"
Bovino,Ruminol - frasco 100 mL,Solução Oral,mL,Frasco de 100 mL,False,Gástrico,Oral,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Emulsão Oral"" x Bovino=""Solução Oral"") | CROSS_ESPECIE(classificacao: Equino=""Antitimpanítico"" x Bovino=""Gástrico"")"
Equino,Rumivet - frasco 100 mL,Solução Oral,mL,Frasco de 100 mL,False,Ruminatório,Oral,"CROSS_ESPECIE(classificacao: Equino=""Ruminatório"" x Bovino=""Gástrico"")"
Bovino,Rumivet - frasco 100 mL,Solução Oral,mL,Frasco de 100 mL,False,Gástrico,Oral,"CROSS_ESPECIE(classificacao: Equino=""Ruminatório"" x Bovino=""Gástrico"")"
Equino,Rumivet - frasco 500 mL,Solução Oral,mL,Frasco de 500 mL,False,Ruminatório,Oral,"CROSS_ESPECIE(classificacao: Equino=""Ruminatório"" x Bovino=""Gástrico"")"
Bovino,Rumivet - frasco 500 mL,Solução Oral,mL,Frasco de 500 mL,False,Gástrico,Oral,"CROSS_ESPECIE(classificacao: Equino=""Ruminatório"" x Bovino=""Gástrico"")"
Equino,Sabão Branqueador OF - galão 5 L,Shampoo,L,Galão de 5 L,False,Higiene / Estética,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Shampoo"" x Bovino=""Solução Tópica"") | CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Bovino,Sabão Branqueador OF - galão 5 L,Solução Tópica,L,Galão de 5 L,False,Estética,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Shampoo"" x Bovino=""Solução Tópica"") | CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Equino,Sartop Spray - frasco aerossol 100 mL,Aerossol,mL,Frasco aerossol de 100 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco aerossol de 100 mL"" x Bovino=""Frasco de 100 mL"")"
Bovino,Sartop Spray - frasco aerossol 100 mL,Aerossol,mL,Frasco de 100 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco aerossol de 100 mL"" x Bovino=""Frasco de 100 mL"")"
Equino,Sedacol® - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Estimulante Gastrointestinal,IV,"CROSS_ESPECIE(classificacao: Equino=""Estimulante Gastrointestinal"" x Bovino=""Terapêutico"")"
Bovino,Sedacol® - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Terapêutico,IV,"CROSS_ESPECIE(classificacao: Equino=""Estimulante Gastrointestinal"" x Bovino=""Terapêutico"")"
Equino,Sedacol® - frasco 200 mL,Solução Injetável,mL,Frasco de 200 mL,False,Estimulante Gastrointestinal,IV,"CROSS_ESPECIE(classificacao: Equino=""Estimulante Gastrointestinal"" x Bovino=""Terapêutico"")"
Bovino,Sedacol® - frasco 200 mL,Solução Injetável,mL,Frasco de 200 mL,False,Terapêutico,IV,"CROSS_ESPECIE(classificacao: Equino=""Estimulante Gastrointestinal"" x Bovino=""Terapêutico"")"
Equino,"Septipen - frasco-ampola , com fração pó e diluente",Pó para Suspensão Injetável,UI,Frasco-ampola com pó e diluente,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola com pó e diluente"" x Bovino=""Frasco-ampola"")"
Bovino,"Septipen - frasco-ampola , com fração pó e diluente",Pó para Suspensão Injetável,UI,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola com pó e diluente"" x Bovino=""Frasco-ampola"")"
Equino,"Septipen Plus - frasco-ampola , com fração pó e diluente",Pó para Suspensão Injetável,UI,Frasco-ampola com pó e diluente,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola com pó e diluente"" x Bovino=""Frasco-ampola"")"
Bovino,"Septipen Plus - frasco-ampola , com fração pó e diluente",Pó para Suspensão Injetável,UI,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola com pó e diluente"" x Bovino=""Frasco-ampola"")"
Equino,Shampoo Banhex Equus Branqueador - bombona 5 L,Shampoo,L,Bombona de 5 L,False,Higiene / Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Bovino,Shampoo Banhex Equus Branqueador - bombona 5 L,Shampoo,L,Bombona de 5 L,False,Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Equino,Shampoo Banhex Equus Branqueador - frasco 1 L,Shampoo,L,Frasco de 1 L,False,Higiene / Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Bovino,Shampoo Banhex Equus Branqueador - frasco 1 L,Shampoo,L,Frasco de 1 L,False,Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Equino,Shampoo Banhex Equus Côco - bombona 5 L,Shampoo,L,Bombona de 5 L,False,Higiene / Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Bovino,Shampoo Banhex Equus Côco - bombona 5 L,Shampoo,L,Bombona de 5 L,False,Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Equino,Shampoo Banhex Equus Côco - frasco 1 L,Shampoo,L,Frasco de 1 L,False,Higiene / Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Bovino,Shampoo Banhex Equus Côco - frasco 1 L,Shampoo,L,Frasco de 1 L,False,Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
Equino,Shampoo Branqueador Equinos e Bovinos - frasco 1 L,Shampoo,L,Frasco de 1 L,False,Higiene / Estética,Tópica,"CROSS_ESPECIE(classificacao: Equino=""Higiene / Estética"" x Bovino=""Estética"")"
